N34,N47,N70,N73,N74,N83,N178,N208,N225,N248,N249,N264,N276,N289,N314,N320,N327,N337,N342,N349,N387,N388,N406,N458,N502,N522,N539,N556,N562,N563,N611,N614,N619,N629,N639,N676,N682,N688,N701,N702,N755,N778,N780,N785,N813,N817,N835,N860,N861,N886,N896,N898,N899,N900,N906
0.882,0.23479999999999998,0.11400000000000002,0.227,0.035,0.386,0.05500000000000001,0.043,0.353,0.356,0.049,0.052000000000000005,0.41600000000000004,0.1622,0.213,0.703,0.2682,1.0816000000000001,1.5886,0.2246,0.045,0.054000000000000006,0.155,0.12300000000000003,0.8448,0.16699999999999998,0.267,0.49720000000000003,0.054000000000000006,0.053000000000000005,0.3436,0.128,0.069,0.22800000000000004,3.374,0.067,2.455,0.512,0.048,0.333,0.052000000000000005,2.755,0.24,0.5928,0.523,0.061,0.34,0.098,0.256,0.052000000000000005,0.5147999999999999,0.5696,0.14,0.2338,0.05500000000000001
0.73,0.198,0.11400000000000002,0.227,0.035,0.386,0.05500000000000001,0.043,0.131,1.9334,0.049,0.0846,0.21600000000000003,0.16,0.20900000000000002,0.655,0.425,0.723,0.343,0.388,0.045,0.054000000000000006,0.155,0.169,1.7648000000000004,0.054000000000000006,0.267,0.306,0.054000000000000006,0.053000000000000005,0.323,0.128,0.069,0.22800000000000004,2.687,0.067,2.6562,0.496,0.048,0.333,0.052000000000000005,2.755,0.12600000000000003,0.528,0.487,0.061,0.34,0.098,0.256,0.052000000000000005,0.505,0.324,0.4872000000000001,0.186,0.174
0.73,0.198,0.11400000000000002,0.227,0.035,0.386,0.05500000000000001,0.077,0.351,2.2552,0.049,0.215,0.21600000000000003,0.049,0.233,1.6620000000000001,0.45499999999999996,0.6892000000000001,0.375,0.388,0.20099999999999998,0.054000000000000006,0.155,0.19,0.34,0.3858,0.267,0.028000000000000004,0.054000000000000006,0.053000000000000005,1.557,0.305,0.193,0.09359999999999999,0.2452,0.09519999999999999,3.461,0.45599999999999996,0.048,0.333,0.254,1.3930000000000002,0.05,1.677,0.487,0.061,0.34,0.5328,0.0944,0.052000000000000005,0.505,0.308,0.22800000000000004,0.17,0.174
0.574,0.198,0.11400000000000002,0.227,0.035,0.462,0.05500000000000001,0.213,0.25739999999999996,2.152,0.049,0.215,1.1724,0.049,0.253,0.44699999999999995,0.41899999999999993,6.921799999999999,0.375,0.388,0.24,0.054000000000000006,0.05500000000000001,0.4048,0.34,0.7807999999999999,0.2222,0.028000000000000004,0.054000000000000006,0.053000000000000005,0.273,0.305,0.193,0.06899999999999999,0.7430000000000001,0.20800000000000002,2.497,0.43200000000000005,0.048,0.28500000000000003,0.3412,0.4082,0.05,1.677,0.323,0.061,0.2972,2.7772,0.054000000000000006,0.052000000000000005,0.48100000000000004,0.308,2.718,0.161,0.174
0.574,0.16720000000000002,0.11400000000000002,0.048,0.035,0.45099999999999996,0.05500000000000001,1.7396,0.23400000000000004,2.152,0.049,0.14980000000000002,0.6245999999999999,0.049,1.4638,0.45619999999999994,0.316,0.6035999999999999,0.375,0.2532,0.24,0.054000000000000006,0.05500000000000001,0.5046000000000002,0.34,1.2958000000000003,0.155,0.028000000000000004,0.054000000000000006,0.053000000000000005,0.273,0.5197999999999999,0.215,0.055400000000000005,3.123,0.20800000000000002,1.051,0.43200000000000005,0.048,0.213,0.363,1.6126,0.05,1.677,0.251,0.049,0.08259999999999999,3.967,0.054000000000000006,0.052000000000000005,0.053000000000000005,0.308,2.74,0.21139999999999998,0.1264
0.574,0.044,0.11400000000000002,0.048,0.035,1.4065999999999999,0.05500000000000001,2.838,0.131,0.9621999999999998,0.049,0.2284,2.211,0.11339999999999999,2.319,0.4699999999999999,0.08819999999999999,0.471,0.33499999999999996,0.051000000000000004,0.24,0.054000000000000006,0.1274,0.075,0.336,2.089,0.155,0.028000000000000004,0.054000000000000006,0.053000000000000005,0.273,0.5576,0.303,0.05800000000000001,3.2960000000000003,0.20800000000000002,1.063,0.43200000000000005,0.048,0.213,0.363,0.3738,0.05,1.677,0.173,0.049,0.045,3.9622,0.054000000000000006,0.11440000000000002,0.053000000000000005,0.308,2.878,0.24500000000000002,0.05500000000000001
0.574,0.044,0.11400000000000002,0.08460000000000001,0.035,0.4022,0.05500000000000001,2.7760000000000002,0.131,2.2122,0.049,0.286,2.211,0.21000000000000002,2.367,0.49399999999999994,0.048,0.4109999999999999,0.275,0.051000000000000004,0.162,0.054000000000000006,0.236,0.075,0.22000000000000003,2.089,0.155,0.028000000000000004,4.2438,0.053000000000000005,1.029,0.4997999999999999,0.303,0.05800000000000001,3.2960000000000003,0.2332,1.063,0.41600000000000004,0.048,0.25579999999999997,0.22779999999999995,0.366,0.05,1.677,0.173,0.049,0.045,3.5921999999999996,0.054000000000000006,0.1868,0.053000000000000005,0.295,2.9910000000000005,0.2474,0.05500000000000001
1.228,0.044,0.11400000000000002,0.231,0.512,0.44139999999999996,0.05500000000000001,2.836,0.131,2.798,0.049,0.286,2.211,0.21000000000000002,2.319,0.502,0.048,0.44639999999999996,0.45099999999999996,0.051000000000000004,0.045,0.054000000000000006,0.236,0.075,0.227,8.431000000000001,0.0718,0.028000000000000004,2.3893999999999997,0.053000000000000005,0.7466,0.4997999999999999,0.303,0.05800000000000001,6.285399999999999,0.156,1.063,0.392,0.048,0.42699999999999994,0.065,0.366,0.05,1.677,0.16099999999999998,0.049,0.045,1.7444,0.054000000000000006,0.31,0.053000000000000005,0.295,3.0230000000000006,0.1778,0.05500000000000001
0.4572,0.1022,0.11400000000000002,0.231,2.2738,0.587,0.05500000000000001,1.3234000000000001,0.1658,2.8579999999999997,0.16019999999999998,0.3496,2.187,0.21000000000000002,1.0721999999999998,0.42679999999999996,0.048,0.44639999999999996,0.40140000000000003,0.051000000000000004,0.045,0.16,0.236,0.06860000000000001,0.187,1.3257999999999999,0.051000000000000004,0.028000000000000004,0.59,0.053000000000000005,0.32860000000000006,0.285,0.23700000000000002,0.05800000000000001,2.5722,0.15360000000000001,2.3026000000000004,0.46240000000000003,0.048,0.42699999999999994,0.065,0.366,0.05,0.25060000000000004,0.11300000000000002,0.081,0.045,0.158,0.054000000000000006,0.31,0.053000000000000005,0.2976,2.992,0.161,0.05500000000000001
0.55,0.141,0.122,0.15780000000000002,2.3482,0.527,0.05500000000000001,0.1942,0.305,1.3416000000000001,0.188,0.27559999999999996,0.188,0.1456,0.37500000000000006,0.438,0.048,0.4109999999999999,0.383,0.051000000000000004,0.045,0.23879999999999998,0.236,0.054000000000000006,0.139,0.33,0.051000000000000004,0.028000000000000004,0.59,0.053000000000000005,0.193,0.1988,0.193,0.05800000000000001,2.5392,0.144,1.063,0.9719999999999999,0.048,0.42699999999999994,0.065,0.366,0.05,0.133,0.20539999999999997,0.209,0.045,0.158,0.054000000000000006,0.20600000000000002,0.053000000000000005,0.3787999999999999,2.8804000000000003,0.161,0.05500000000000001
0.55,0.29,0.178,0.048,2.269,0.527,0.05500000000000001,0.3346,0.39380000000000004,0.244,0.188,0.21800000000000003,1.1468,0.049,0.44299999999999995,0.4586,0.187,1.4502,0.917,0.051000000000000004,0.045,0.357,0.05500000000000001,0.054000000000000006,0.28,0.33,0.051000000000000004,0.028000000000000004,0.59,0.053000000000000005,0.193,0.128,2.0742000000000003,0.08199999999999999,2.4628,0.05500000000000001,1.063,1.376,0.048,0.45039999999999997,0.077,0.366,0.05,0.2232,0.31899999999999995,0.209,0.045,0.158,0.054000000000000006,0.1752,0.09259999999999999,0.517,2.8200000000000003,0.11639999999999999,0.26
0.55,0.29,0.194,0.09520000000000002,2.269,0.5198,0.05500000000000001,0.329,0.5978,0.229,0.188,0.21800000000000003,0.188,0.049,0.47300000000000003,1.6019999999999999,0.5342,0.4109999999999999,1.5848000000000002,0.051000000000000004,0.045,0.3146,0.05500000000000001,0.054000000000000006,0.28,0.33,0.051000000000000004,0.028000000000000004,0.42400000000000004,0.053000000000000005,0.193,0.128,3.272,0.071,2.461,0.05500000000000001,1.063,0.568,0.048,2.2652,0.125,0.5716000000000001,0.05,0.458,0.299,0.3358,0.045,1.535,0.054000000000000006,0.052000000000000005,0.152,0.645,2.758,0.219,0.26
0.6363999999999999,0.1632,0.3276,0.166,2.2954,0.32939999999999997,0.05500000000000001,0.329,0.4922000000000001,0.229,0.0848,0.18480000000000002,2.564,0.049,0.44299999999999995,0.533,0.211,0.5998,3.495,0.051000000000000004,0.045,0.251,0.05500000000000001,0.054000000000000006,0.382,0.33,0.051000000000000004,0.028000000000000004,0.2914,0.053000000000000005,0.193,0.3968,3.272,0.071,2.3642,0.8458,1.063,4.8856,0.048,0.33,0.125,0.366,0.16399999999999998,0.3748,0.36460000000000004,0.526,0.05700000000000001,0.266,0.054000000000000006,0.052000000000000005,0.152,0.645,2.7910000000000004,0.219,0.26
0.59,0.124,0.361,0.16999999999999998,0.869,0.283,0.05500000000000001,0.329,0.38839999999999997,0.2514,0.049,0.052000000000000005,2.564,0.049,0.329,1.059,0.07339999999999999,0.6428,3.495,0.051000000000000004,0.045,0.251,0.095,0.0964,0.404,0.22560000000000002,0.051000000000000004,0.028000000000000004,0.19820000000000002,0.053000000000000005,1.4254,0.3962,3.079,0.8022,2.343,0.5680000000000001,0.9193999999999999,3.1998,0.048,0.33,0.11200000000000002,0.4508,0.24,0.3566,0.46299999999999997,0.398,1.0578,0.266,0.09359999999999999,0.052000000000000005,0.152,0.581,2.845,0.219,0.33140000000000003
0.59,0.244,0.054000000000000006,0.176,0.403,0.27399999999999997,0.05500000000000001,0.1802,0.38839999999999997,0.341,0.049,0.052000000000000005,2.564,0.049,0.253,0.8469999999999999,0.048,0.5391999999999999,3.495,0.051000000000000004,0.045,0.054000000000000006,0.155,0.326,0.254,0.10600000000000001,0.071,0.028000000000000004,0.203,0.053000000000000005,0.1552,0.05600000000000001,1.3402,0.045,2.3318000000000003,0.18219999999999997,0.5256000000000001,0.4779999999999999,0.048,0.09579999999999998,0.221,0.472,0.24,0.367,0.46299999999999997,0.26220000000000004,0.045,0.266,0.153,0.052000000000000005,0.0728,0.308,2.861,0.219,0.25599999999999995
0.59,0.244,0.054000000000000006,0.08159999999999999,0.341,0.192,0.05500000000000001,0.5132,0.16699999999999998,0.341,0.049,0.052000000000000005,2.564,0.171,0.2378,0.6115999999999999,0.048,0.5568,3.475,0.051000000000000004,0.08399999999999999,0.054000000000000006,0.155,0.326,0.254,0.10600000000000001,0.051000000000000004,0.028000000000000004,0.191,0.053000000000000005,0.148,0.1622,0.20299999999999999,0.045,2.329,0.067,2.112,0.4779999999999999,0.048,0.043,0.3926,0.472,0.24,0.20780000000000004,0.46299999999999997,1.4352,0.1092,0.21080000000000002,0.153,0.052000000000000005,0.053000000000000005,0.308,0.476,0.048,0.174
0.49640000000000006,0.3672000000000001,0.054000000000000006,0.05800000000000001,0.181,0.199,0.1474,2.294,0.2618,0.413,0.049,0.052000000000000005,2.564,0.171,0.28099999999999997,0.46560000000000007,0.048,0.8522000000000001,1.3098,0.268,0.24,0.054000000000000006,0.155,0.24120000000000003,0.21600000000000003,0.10600000000000001,0.1982,0.028000000000000004,0.191,0.053000000000000005,0.148,0.233,0.291,0.0816,2.329,0.067,2.112,0.324,0.048,0.043,0.681,0.4508,0.202,1.5072,0.43900000000000006,0.061,0.152,0.21800000000000003,0.153,0.052000000000000005,0.053000000000000005,0.308,0.418,0.048,0.174
0.434,0.398,0.054000000000000006,0.2064,0.181,0.16699999999999998,0.209,2.294,0.191,1.142,0.049,0.052000000000000005,2.624,0.171,0.305,0.387,0.048,0.34140000000000004,0.317,0.268,0.24,0.054000000000000006,0.075,0.11400000000000002,0.064,0.10600000000000001,0.371,0.028000000000000004,0.4446,0.053000000000000005,0.148,0.233,2.6094,0.22800000000000004,2.329,1.2532,2.112,0.3847999999999999,0.048,0.043,0.6374000000000001,0.366,0.05,0.168,0.23899999999999996,0.061,0.152,0.23000000000000004,0.0738,0.052000000000000005,0.053000000000000005,0.3026,2.4864,0.048,0.05500000000000001
0.454,0.198,0.054000000000000006,0.25,0.181,0.127,0.209,2.43,0.191,2.3697999999999997,0.049,0.052000000000000005,2.6,0.12220000000000002,0.39740000000000003,0.387,0.048,0.47400000000000003,0.317,0.268,0.24,0.054000000000000006,0.05500000000000001,0.11400000000000002,1.4812,0.10600000000000001,0.371,0.028000000000000004,0.191,0.053000000000000005,0.148,0.233,3.189,0.3066,2.329,0.15159999999999998,2.112,0.40800000000000003,0.048,0.043,0.524,0.306,0.05,0.168,0.23899999999999996,0.061,0.152,0.23000000000000004,0.1348,0.156,0.053000000000000005,0.299,4.5068,0.048,0.05500000000000001
0.9168,0.198,0.054000000000000006,0.25,0.181,0.127,0.209,2.464,0.5588,2.299,0.049,0.052000000000000005,2.564,0.049,0.45899999999999996,0.352,0.048,0.4944,0.317,0.268,0.24,0.054000000000000006,0.05500000000000001,0.11400000000000002,2.515,0.10600000000000001,0.32939999999999997,0.028000000000000004,0.357,0.053000000000000005,0.148,0.2696,3.123,0.359,0.05500000000000001,0.256,0.1242,0.4,0.048,0.043,0.45439999999999997,0.266,0.05,0.23040000000000002,0.23899999999999996,0.061,0.1578,0.2204,0.256,0.156,0.053000000000000005,0.299,0.338,0.048,0.05500000000000001
1.3196,0.07479999999999999,0.054000000000000006,0.25,0.035,0.127,0.1782,2.464,0.3458,2.2548000000000004,0.08900000000000001,0.052000000000000005,2.564,0.049,0.45499999999999996,0.052000000000000005,0.048,0.508,0.4262,0.13780000000000003,0.08399999999999999,0.054000000000000006,0.05500000000000001,0.11400000000000002,2.515,0.10600000000000001,0.267,0.1564,0.357,0.1766,0.148,0.236,3.079,0.359,0.05500000000000001,0.268,0.11700000000000002,0.368,0.048,0.257,0.21680000000000002,0.054000000000000006,0.05,0.272,0.251,0.061,0.233,0.2888,0.256,0.156,0.053000000000000005,0.2964,0.4412000000000001,0.048,0.05500000000000001
0.398,0.044,0.054000000000000006,0.17839999999999998,0.035,0.127,0.05500000000000001,0.49320000000000014,0.128,1.7874000000000003,0.089,0.052000000000000005,2.6348,0.08120000000000001,0.471,0.052000000000000005,0.048,0.508,1.5806,0.051000000000000004,0.045,0.054000000000000006,0.05500000000000001,0.11400000000000002,1.5701999999999998,0.17679999999999998,0.09419999999999999,0.242,1.3488,0.259,0.148,0.236,0.7606,0.21259999999999996,0.2878,0.3392,0.11700000000000002,0.368,0.048,0.257,0.179,0.054000000000000006,0.05,0.7184,0.8492,0.061,0.233,0.21800000000000003,0.256,0.176,0.053000000000000005,0.201,0.503,0.048,0.05500000000000001
0.374,0.044,0.054000000000000006,0.1192,0.035,0.052000000000000005,0.05500000000000001,1.1368000000000003,0.134,0.201,1.105,0.052000000000000005,2.504,0.21000000000000002,0.533,0.052000000000000005,0.048,0.9326000000000001,3.9616,0.051000000000000004,0.045,0.054000000000000006,0.05500000000000001,0.11400000000000002,0.11180000000000001,0.10600000000000001,0.051000000000000004,0.242,0.38499999999999995,0.259,0.148,0.236,0.181,0.43660000000000004,0.334,0.2724,0.11700000000000002,0.6544,0.048,0.257,0.179,0.054000000000000006,0.05,1.1648,3.038,0.0712,0.233,0.21800000000000003,0.256,0.20600000000000002,0.053000000000000005,0.201,0.503,0.048,0.05500000000000001
0.4204,0.044,0.054000000000000006,0.312,0.035,0.23759999999999998,0.05500000000000001,0.123,0.134,0.2718,0.16019999999999998,0.052000000000000005,2.504,0.21000000000000002,0.6709999999999999,0.1456,0.048,0.6098,2.1618000000000004,0.051000000000000004,0.045,0.054000000000000006,0.05500000000000001,2.7444,0.05,0.1414,0.051000000000000004,0.07080000000000002,0.35860000000000003,0.09419999999999999,0.148,0.164,0.181,0.071,0.334,0.21600000000000003,0.11700000000000002,0.6544000000000001,0.048,0.257,0.179,0.054000000000000006,0.05,0.168,2.99,0.086,0.19540000000000002,0.2888,0.054000000000000006,0.20600000000000002,0.053000000000000005,0.201,0.503,0.048,0.05500000000000001
0.49000000000000005,0.0738,0.054000000000000006,0.166,0.035,0.284,0.05500000000000001,0.23779999999999996,0.134,0.201,0.188,0.052000000000000005,0.1988,0.21000000000000002,0.8502000000000001,0.169,0.048,0.287,0.3256,0.051000000000000004,0.045,0.0934,0.085,3.402,0.05,0.1414,0.051000000000000004,0.028000000000000004,0.44699999999999995,0.053000000000000005,0.148,0.05600000000000001,0.33540000000000003,0.071,0.3104,0.1982,0.11700000000000002,0.374,0.048,0.12860000000000002,0.179,0.054000000000000006,0.05,0.168,2.99,0.086,0.045,0.23959999999999998,0.054000000000000006,0.20600000000000002,0.11240000000000001,0.201,0.46580000000000005,0.048,0.178
0.49000000000000005,0.193,0.054000000000000006,0.166,0.035,0.284,0.05500000000000001,0.3218,0.134,0.2364,0.188,0.052000000000000005,0.128,0.1778,0.877,0.169,0.048,0.5304000000000001,0.18,0.051000000000000004,0.045,0.251,0.085,3.402,1.3388,0.10600000000000001,0.051000000000000004,0.028000000000000004,0.44699999999999995,0.053000000000000005,0.148,0.05600000000000001,0.3788,0.071,0.1468,0.0886,0.11700000000000002,0.374,0.048,0.043,0.179,0.054000000000000006,0.126,0.16540000000000002,2.3798000000000004,0.086,0.045,1.7201999999999997,0.054000000000000006,0.14440000000000003,0.152,0.361,0.29300000000000004,0.048,0.26
0.49000000000000005,0.193,0.054000000000000006,0.24159999999999998,0.1782,0.284,0.05500000000000001,0.4050000000000001,0.40519999999999995,0.6324,0.188,0.069,0.1634,0.049,0.8465999999999999,0.1456,0.048,0.551,0.18,0.051000000000000004,0.045,0.251,0.18760000000000002,3.402,0.191,0.1768,0.5166000000000001,0.028000000000000004,0.44699999999999995,0.053000000000000005,0.12399999999999997,0.05600000000000001,0.25,0.06839999999999999,0.043,0.05500000000000001,0.11880000000000002,0.26839999999999997,0.048,0.043,0.179,0.054000000000000006,0.24,0.2744,0.343,0.20179999999999998,0.045,0.286,0.054000000000000006,0.052000000000000005,0.152,0.21200000000000002,0.277,0.048,0.26
0.39720000000000005,0.13340000000000002,0.054000000000000006,0.231,0.167,0.19119999999999998,0.05500000000000001,0.3634,0.677,2.2416,0.0768,0.1016,0.1634,0.049,0.791,0.052000000000000005,0.048,0.551,1.4136000000000002,0.051000000000000004,0.045,0.3146,0.336,0.7716,0.191,0.10600000000000001,0.28379999999999994,0.028000000000000004,6.463999999999999,0.053000000000000005,0.16419999999999998,0.05600000000000001,0.05700000000000001,0.06999999999999999,0.043,0.05500000000000001,0.11879999999999999,0.198,0.048,0.043,0.20779999999999998,0.054000000000000006,0.3096,0.354,0.343,0.279,0.045,0.3292,0.09359999999999999,0.052000000000000005,0.152,0.18,0.244,0.11639999999999999,0.26
0.40519999999999995,0.261,0.054000000000000006,0.231,0.327,0.052000000000000005,0.05500000000000001,0.14620000000000002,0.677,2.628,0.049,0.26080000000000003,0.128,0.049,0.635,0.052000000000000005,0.048,0.539,0.21539999999999998,0.051000000000000004,0.045,0.357,0.336,0.11400000000000002,0.8421999999999998,0.10600000000000001,0.051000000000000004,0.028000000000000004,0.22600000000000003,0.053000000000000005,0.215,0.05600000000000001,0.05700000000000001,0.088,0.043,0.05500000000000001,0.11700000000000002,0.052000000000000005,0.048,0.043,0.3928,0.054000000000000006,0.4488,0.354,0.343,0.279,0.05700000000000001,0.502,0.153,0.052000000000000005,0.053000000000000005,0.229,0.17400000000000002,0.219,0.219
0.53,0.341,0.054000000000000006,0.048,0.367,0.052000000000000005,0.05500000000000001,0.043,0.677,2.628,0.049,0.40920000000000006,0.29779999999999995,0.049,0.585,0.1568,0.048,0.33,0.21539999999999995,0.051000000000000004,0.123,0.19940000000000002,0.4248,0.183,0.2772,0.5085999999999999,0.051000000000000004,0.028000000000000004,0.22600000000000003,0.053000000000000005,0.215,0.05600000000000001,0.05700000000000001,0.088,0.043,0.05500000000000001,0.11700000000000002,0.052000000000000005,0.048,0.043,0.44399999999999995,0.054000000000000006,0.24,0.354,0.3478,1.634,0.05700000000000001,3.4408000000000003,0.153,0.052000000000000005,0.053000000000000005,0.229,0.16440000000000002,0.219,0.05500000000000001
